# This file is generated by gfold V1.1.2 on Tue Jun 27 19:47:22 2017
# Normalization constants :
#    RWPE1	42835828	1.02731
#    AQ0420	40667618	1
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	0.0388741	0	0
ABCC1	ABCC1	-0.0431129	1	-0.143225	8.51559	7.90554
ABCC10	ABCC10	0.61552	1	0.788435	2.52932	4.48229
ABCC11	ABCC11	0	1	0.886871	0.019026	0.0400808
ABCC12	ABCC12	0	1	1.03887	0	0.00475805
ABCC13	ABCC13	0	1	0.0388741	0	0
ABCC2	ABCC2	0	1	-0.630977	0.295777	0.194152
ABCC3	ABCC3	-0.816493	1	-0.932929	10.7668	5.78002
ABCC4	ABCC4	0.432807	1	0.576671	3.40167	5.20346
ABCC5	ABCC5	0.700399	1	0.842201	2.87678	5.29059
ABCC5-AS1	ABCC5-AS1	0	1	-0.546088	0.099552	0.0524298
ABCC6	ABCC6	0	1	-0.209053	0.234328	0.207154
ABCC6P1	ABCC6P1	0	1	-0.598556	0.111411	0.0722161
ABCC6P2	ABCC6P2	0	1	-0.0797704	1.22346	1.1842
ABCC8	ABCC8	0	1	0.0388741	0	0
ABCC9	ABCC9	2.10195	1	3.44827	0.0193116	0.244094
ABCD1	ABCD1	0.507481	1	0.885523	0.75183	1.42947
ABCD2	ABCD2	0	1	1.62384	0	0.00920786
ABCD3	ABCD3	0.65732	1	0.745243	14.35	24.6673
ABCD4	ABCD4	-0.132634	1	-0.314867	5.6717	4.67335
ABCE1	ABCE1	0.535543	1	0.587432	39.0864	60.2193
ABCF1	ABCF1	0.606239	1	0.689037	18.0209	29.7929
ABCF2	ABCF2	0.403823	1	0.483419	14.4384	20.6984
ABCF3	ABCF3	0	1	0.0886271	12.4077	13.5281
ABCG1	ABCG1	-0.759733	1	-0.878876	14.674	8.17834
ABCG2	ABCG2	2.02532	1	2.3052	0.799417	4.07071
ABCG4	ABCG4	0	1	-2.28305	0.0237306	0
ABCG5	ABCG5	0	1	3.3608	0	0.0807687
ABCG8	ABCG8	0	1	-2.28305	0.0350393	0
ABHD1	ABHD1	0	1	0.0559476	1.33999	1.42844
ABHD10	ABHD10	0.233258	1	0.352476	11.8472	15.5109
ABHD11	ABHD11	1.71399	1	1.97812	2.73895	11.1064
ABHD12	ABHD12	0	1	0.044184	13.12	13.8705
ABHD12B	ABHD12B	0	1	-0.645624	0.601392	0.388711
ABHD13	ABHD13	0	1	-0.0371518	4.45588	4.45228
ABHD14A	ABHD14A	0	1	-0.171693	3.39218	3.08479
ABHD14A-ACY1	ABHD14A-ACY1	-0.752541	1	-0.892658	20.4377	11.2806
ABHD14B	ABHD14B	-1.42866	1	-1.57234	20.7106	7.1337
ABHD15	ABHD15	0.56208	1	0.75	3.52088	6.07594
ABHD16A	ABHD16A	-0.151769	1	-0.295443	11.5454	9.64356
ABHD16B	ABHD16B	0	1	0.274091	1.24874	1.55069
ABHD17A	ABHD17A	0.140412	1	0.269685	16.9237	20.9212
ABHD17B	ABHD17B	0.659238	1	0.821133	4.79789	8.69687
ABHD17C	ABHD17C	-0.307059	1	-0.449157	13.1563	9.87751
ABHD2	ABHD2	-0.168755	1	-0.226835	18.7644	16.4397
ABHD3	ABHD3	1.13764	1	1.29089	7.54413	18.9426
ABHD4	ABHD4	-0.687368	1	-0.875642	8.37403	4.67486
ABHD5	ABHD5	0	1	0.0918864	5.35543	5.85226
ABHD6	ABHD6	-2.98181	1	-3.36712	7.74588	0.760397
ABHD8	ABHD8	0.194727	1	0.477563	2.69193	3.84727
ABI1	ABI1	-0.432043	1	-0.537486	15.4994	10.9468
ABI2	ABI2	0.423453	1	0.527065	6.02244	8.89939
ABI3	ABI3	0	1	2.3608	0	0.0466374
ABI3BP	ABI3BP	-0.398671	1	-1.91532	0.156572	0.0384814
ABL1	ABL1	-0.406256	1	-0.474198	23.0983	17.0474
ABL2	ABL2	0.353095	1	0.425988	6.88223	9.48086
ABLIM1	ABLIM1	-0.34305	1	-0.396835	25.6898	20.0051
ABLIM2	ABLIM2	-0.72185	1	-1.38739	0.390614	0.150055
ABLIM3	ABLIM3	1.22592	1	1.42714	2.00869	5.54755
ABO	ABO	0	1	1.62384	0	0.0311458
ABR	ABR	1.03024	1	1.12346	6.61838	14.7885
ABRA	ABRA	0	1	-0.809123	0.0678139	0.0357147
ABRACL	ABRACL	2.16494	1	2.32694	13.7859	71.0334
ABT1	ABT1	0.407192	1	0.538098	11.4919	17.1138
ABTB1	ABTB1	-0.447751	1	-0.921048	1.62791	0.875594
ABTB2	ABTB2	0.333199	1	0.548843	1.93787	2.90882
AC093375.1	AC093375.1	0	1	-0.391114	1.24784	0.972083
ACAA1	ACAA1	0.340792	1	0.522523	6.80258	10.0239
ACAA2	ACAA2	0.440216	1	0.693739	3.3919	5.63247
ACACA	ACACA	-0.174563	1	-0.242998	10.9094	9.45122
ACACB	ACACB	-0.354086	1	-0.582614	1.36046	0.930517
ACAD10	ACAD10	-0.382774	1	-0.562864	4.91113	3.40674
ACAD11	ACAD11	-1.13421	1	-1.29239	10.1691	4.2527
ACAD8	ACAD8	0.0426992	1	0.214362	7.61548	9.0605
ACAD9	ACAD9	0.974467	1	1.11196	7.34038	16.2769
ACADL	ACADL	0	1	0.0388741	0	0
ACADM	ACADM	0.25207	1	0.36661	13.1203	17.3468
ACADS	ACADS	0.240182	1	0.529738	2.75219	4.07902
ACADSB	ACADSB	0	1	-0.0503933	0.781963	0.773986
ACADVL	ACADVL	0	1	0.0162471	104.807	108.676
ACAN	ACAN	0	1	-3.13105	0.0211266	0
ACAP1	ACAP1	0	1	-0.00294611	0.642265	0.656899
ACAP2	ACAP2	-0.569956	1	-0.638822	20.0011	13.1693
ACAP3	ACAP3	0.0511329	1	0.194779	6.41536	7.52929
ACAT1	ACAT1	0.891378	1	1.00893	13.3025	27.4588
ACAT2	ACAT2	0.922935	1	1.01505	29.8472	61.8624
ACBD3	ACBD3	0	1	0.0792246	18.0015	19.4992
ACBD4	ACBD4	0	1	-0.230013	2.08376	1.82013
ACBD5	ACBD5	-0.471643	1	-0.611654	8.02122	5.38024
ACBD6	ACBD6	-0.430319	1	-0.559961	24.1395	16.7836
ACBD7	ACBD7	1.83026	1	2.19235	0.671946	3.17403
ACCS	ACCS	0.271683	1	0.664026	1.21071	1.97283
ACCSL	ACCSL	0	1	0.0388741	0	0
ACD	ACD	0	1	0.0980945	9.96623	10.938
ACE	ACE	0.703904	1	2.31189	0.0223653	0.131923
ACE2	ACE2	1.6837	1	2.60656	0.0865367	0.574949
ACER1	ACER1	0	1	0.0388741	0	0
ACER2	ACER2	1.17923	1	1.47031	1.42427	4.0609
ACER3	ACER3	0	1	0.0799163	4.78925	5.19033
ACHE	ACHE	0	1	0.716946	0.0310438	0.0572231
ACIN1	ACIN1	0.169098	1	0.232985	23.4448	28.252
ACKR1	ACKR1	0	1	0.0388741	0	0
ACKR2	ACKR2	0	1	0.360802	0.0552076	0.0747656
ACKR3	ACKR3	4.69372	1	5.07524	0.778165	27.271
ACKR4	ACKR4	0	1	-0.138004	0.225163	0.208708
ACLY	ACLY	0.912456	1	0.975306	23.1358	46.6428
ACMSD	ACMSD	0	1	1.91334	0.0373519	0.196717
ACN9	ACN9	-0.584293	1	-0.786921	8.47772	5.03268
ACO1	ACO1	0.242121	1	0.338599	14.0973	18.2792
ACO2	ACO2	0.00181224	1	0.0803507	30.6525	33.2287
ACOT1	ACOT1	0.61627	1	0.790025	8.53408	15.1403
ACOT11	ACOT11	2.01808	1	2.27033	1.39753	6.93962
ACOT12	ACOT12	0	1	0.0388741	0	0
ACOT13	ACOT13	-0.42442	1	-0.562916	7.78519	5.40154
ACOT2	ACOT2	0.507559	1	0.654445	8.70973	14.0619
ACOT4	ACOT4	0.581182	1	0.876254	2.80368	5.28857
ACOT6	ACOT6	0.819767	1	3.84623	0	0.318391
ACOT7	ACOT7	0.873617	1	0.998346	10.5731	21.6664
ACOT8	ACOT8	0.459651	1	0.606539	17.2645	26.9625
ACOT9	ACOT9	0.306069	1	0.425897	18.6138	25.6432
ACOX1	ACOX1	1.87921	1	1.95614	6.99258	27.8282
ACOX2	ACOX2	0	1	-0.961126	0.0101104	0
ACOX3	ACOX3	0	1	-0.119221	4.0614	3.83303
ACOXL	ACOXL	3.70411	1	6.48182	0	0.891152
ACP1	ACP1	0.745082	1	0.818647	40.5994	73.4291
ACP2	ACP2	0.549699	1	0.70155	7.95667	13.2733
ACP5	ACP5	-1.32739	1	-2.9246	0.490115	0.0543416
ACP6	ACP6	1.09983	1	1.28749	5.72003	14.3349
ACPP	ACPP	1.13729	1	1.85445	0.146747	0.560318
ACPT	ACPT	-1.23582	1	-1.85094	2.16638	0.602418
ACR	ACR	0	1	0.0388741	0	0
ACRBP	ACRBP	-0.387632	1	-1.80912	0.433231	0.117342
ACRC	ACRC	-1.15559	1	-1.6303	1.41774	0.464246
ACRV1	ACRV1	0	1	0.343729	0.317889	0.418546
ACSBG1	ACSBG1	0	1	-1.25063	0.164511	0.0660123
ACSBG2	ACSBG2	0	1	-0.153771	0.125555	0.114616
ACSF2	ACSF2	1.7085	1	1.85359	6.44297	23.8998
ACSF3	ACSF3	0	1	0.0188918	3.94517	4.09826
ACSL1	ACSL1	-0.495269	1	-0.627981	8.06712	5.3503
ACSL3	ACSL3	-1.09982	1	-1.14886	81.6832	37.7668
ACSL4	ACSL4	-0.997648	1	-1.06856	30.6657	14.9888
ACSL5	ACSL5	3.72211	1	4.26053	0.212	4.28216
ACSL6	ACSL6	0	1	-1.54609	0.0270079	0.00711196
ACSM1	ACSM1	0	1	-0.153771	0.0796756	0.0719344
ACSM2A	ACSM2A	0	1	0.0388741	0	0
ACSM2B	ACSM2B	0	1	0.0388741	0	0
ACSM3	ACSM3	0.196042	1	0.578033	1.29411	1.98563
ACSM4	ACSM4	0	1	-1.96113	0.0401806	0
ACSM5	ACSM5	0	1	0.0388741	0	0
ACSS1	ACSS1	-0.703144	1	-1.25881	0.679442	0.28749
ACSS2	ACSS2	-0.733673	1	-0.856456	15.4414	8.74074
ACSS3	ACSS3	2.07825	1	4.94576	0	0.235113
ACTA1	ACTA1	0	1	-0.961126	0.0156467	0
ACTA2	ACTA2	0.607895	1	1.0568	0.996354	2.1388
ACTB	ACTB	0.843737	1	0.860762	782.764	1457.49
ACTBL2	ACTBL2	0.221558	1	1.45391	0.0919092	0.272826
ACTC1	ACTC1	0.689684	1	3.73931	0	0.0799012
ACTG1	ACTG1	1.88782	1	1.90662	448.866	1725.56
ACTG1P4	ACTG1P4	-0.55626	1	-2.46363	0.188361	0.0248004
ACTG2	ACTG2	0	1	1.03887	0	0.0184745
ACTL10	ACTL10	1.64307	1	2.08797	0.736724	3.24951
ACTL6A	ACTL6A	0.427493	1	0.510991	33.9028	49.5404
ACTL6B	ACTL6B	0	1	2.03887	0	0.0481834
ACTL7A	ACTL7A	-0.311705	1	-2.42056	0.152781	0.0160927
ACTL7B	ACTL7B	0	1	-2.54609	0.08296	0
ACTL8	ACTL8	0	1	1.62384	0	0.0264262
ACTL9	ACTL9	0	1	0.0388741	0	0
ACTN1	ACTN1	0.268654	1	0.315472	57.6881	73.6066
ACTN1-AS1	ACTN1-AS1	0	1	-1.54609	0.194866	0.0410511
ACTN2	ACTN2	0	1	1.62384	0.00456848	0.0240603
ACTN3	ACTN3	0	1	0.0388741	0.0140168	0.0147641
ACTN4	ACTN4	0.417234	1	0.450917	102.513	143.676
ACTR10	ACTR10	0.29993	1	0.420819	12.9588	17.7899
ACTR1A	ACTR1A	0.526661	1	0.603768	25.677	40.0126
ACTR1B	ACTR1B	-0.648937	1	-0.762286	24.6166	14.8757
ACTR2	ACTR2	0.308202	1	0.366891	34.7654	45.9689
ACTR3	ACTR3	0.768161	1	0.818339	27.9854	50.6008
ACTR3B	ACTR3B	0.366748	1	0.608634	3.338	5.22404
ACTR3BP2	ACTR3BP2	0	1	0.0388741	0	0
ACTR3BP5	ACTR3BP5	0	1	0.0388741	0	0
ACTR3C	ACTR3C	1.15323	1	1.39796	4.14291	11.2212
ACTR5	ACTR5	0.334655	1	0.484442	8.13636	11.6748
ACTR6	ACTR6	0.498075	1	0.676304	5.12537	8.40309
ACTR8	ACTR8	0	1	0.128562	4.40774	4.94096
ACTRT1	ACTRT1	0	1	0.0388741	0	0
ACTRT2	ACTRT2	0	1	0.0388741	0	0
ACTRT3	ACTRT3	0.933418	1	1.40882	0.745919	2.05016
ACVR1	ACVR1	-0.849737	1	-1.07315	5.2136	2.53639
ACVR1B	ACVR1B	-0.514467	1	-0.672852	5.68204	3.65237
ACVR1C	ACVR1C	1.14171	1	1.84623	0.064297	0.24381
ACVR2A	ACVR2A	-0.208993	1	-0.433991	2.25172	1.70767
ACVR2B	ACVR2B	-0.996265	1	-1.22663	1.43892	0.629172
ACVR2B-AS1	ACVR2B-AS1	-1.25288	1	-2.56994	0.556494	0.0879246
ACVRL1	ACVRL1	0	1	1.62384	0	0.0111669
ACY1	ACY1	-0.795685	1	-0.935621	23.3867	12.5293
ACY3	ACY3	0	1	2.03887	0	0.0567452
ACYP1	ACYP1	0.460074	1	0.782653	5.71713	10.1083
ACYP2	ACYP2	-0.442565	1	-0.896586	2.90379	1.58967
ADA	ADA	2.21477	1	2.46751	3.00193	17.0939
ADAD1	ADAD1	0	1	0.0388741	0	0
ADAD2	ADAD2	0	1	0.77584	0.0202647	0.0426903
ADAL	ADAL	-0.401056	1	-0.565698	4.89384	3.38841
ADAM10	ADAM10	-0.00142429	1	-0.0535722	39.6688	39.19
ADAM11	ADAM11	-0.289277	1	-1.1164	0.254556	0.117306
ADAM12	ADAM12	3.36143	1	4.44363	0.0261217	0.638333
ADAM15	ADAM15	0.0704907	1	0.128394	44.4058	49.7681
ADAM17	ADAM17	0	1	-0.0751496	21.1767	20.6101
ADAM18	ADAM18	0	1	0.0388741	0	0
ADAM19	ADAM19	4.99036	1	5.19611	0.915348	34.5361
ADAM1A	ADAM1A	0.590375	1	0.968796	0.945306	1.90483
ADAM2	ADAM2	0	1	0.0388741	0	0
ADAM20	ADAM20	-1.36818	1	-2.96113	0.326093	0.0352286
ADAM20P1	ADAM20P1	-0.595757	1	-1.6132	0.330643	0.105291
ADAM21	ADAM21	0.339734	1	1.40144	0.113921	0.323061
ADAM21P1	ADAM21P1	1.50441	1	3.43119	0.0113933	0.240016
ADAM22	ADAM22	0.0265968	1	0.614734	0.127648	0.201681
ADAM23	ADAM23	2.99225	1	4.40811	0.018751	0.485867
ADAM28	ADAM28	0	1	1.91334	0.0126944	0.0668559
ADAM29	ADAM29	0	1	0.0388741	0	0
ADAM30	ADAM30	0	1	0.0388741	0	0
ADAM32	ADAM32	-0.906215	1	-1.44445	1.16425	0.43282
ADAM33	ADAM33	0	1	-2.54609	0.0327971	0
ADAM3A	ADAM3A	0	1	0.0388741	0	0
ADAM5	ADAM5	0	1	0.0388741	0.013692	0.014422
ADAM6	ADAM6	0	1	0.0388741	0	0
ADAM7	ADAM7	0	1	0.0388741	0	0
ADAM8	ADAM8	2.36122	1	2.52043	3.5714	21.0438
ADAM9	ADAM9	1.00485	1	1.04408	62.2019	131.516
ADAMDEC1	ADAMDEC1	0	1	0.0388741	0	0
ADAMTS1	ADAMTS1	3.26569	1	3.49649	1.08418	12.5988
ADAMTS10	ADAMTS10	0	1	-0.961126	0.00534944	0
ADAMTS12	ADAMTS12	5.67521	1	8.41825	0	1.64791
ADAMTS13	ADAMTS13	-1.8776	1	-2.47132	0.830417	0.14968
ADAMTS14	ADAMTS14	1.39685	1	2.2088	0.0753492	0.373489
ADAMTS15	ADAMTS15	1.73356	1	1.89314	2.25388	8.59509
ADAMTS16	ADAMTS16	1.88184	1	3.29761	0.0281604	0.326279
ADAMTS17	ADAMTS17	-3.42319	1	-4.70932	0.789104	0.027188
ADAMTS18	ADAMTS18	1.24891	1	4.2088	0	0.0706956
ADAMTS19	ADAMTS19	0	1	1.62384	0	0.00966382
ADAMTS2	ADAMTS2	0	1	0.0388741	0	0
ADAMTS20	ADAMTS20	0	1	1.03887	0	0.00428913
ADAMTS3	ADAMTS3	-0.641919	1	-2.42056	0.0842054	0.0126707
ADAMTS4	ADAMTS4	0	1	1.62384	0	0.0113525
ADAMTS5	ADAMTS5	0	1	1.91334	0.00483182	0.0254472
ADAMTS6	ADAMTS6	3.13722	1	3.37714	0.645616	6.90863
ADAMTS7	ADAMTS7	-0.220398	1	-0.520304	1.29269	0.922669
ADAMTS7P1	ADAMTS7P1	0	1	0.558248	0.138205	0.209725
ADAMTS8	ADAMTS8	0	1	-0.546088	0.0127464	0.00671296
ADAMTS9	ADAMTS9	0	1	-3.13105	0.0255415	0
ADAMTS9-AS2	ADAMTS9-AS2	0	1	-1.54609	0.020956	0
ADAMTSL1	ADAMTSL1	0	1	0.0388741	0	0
ADAMTSL2	ADAMTSL2	0	1	0.0388741	0.0225937	0.0237983
ADAMTSL3	ADAMTSL3	0.0311555	1	0.335549	0.693824	0.898433
ADAMTSL4	ADAMTSL4	1.1526	1	1.43048	1.0189	2.82486
ADAMTSL4-AS1	ADAMTSL4-AS1	-0.182055	1	-0.745397	2.0731	1.25796
ADAMTSL5	ADAMTSL5	0	1	-0.207287	0.408557	0.361485
ADAP1	ADAP1	0.403746	1	0.550035	7.43288	11.1619
ADAP2	ADAP2	0	1	0.977474	0.0934137	0.196788
ADAR	ADAR	-0.0736175	1	-0.117315	41.0281	38.781
ADARB1	ADARB1	-0.461221	1	-0.734617	1.30366	0.801872
ADARB2	ADARB2	0	1	-2.96113	0.0193941	0
ADARB2-AS1	ADARB2-AS1	0	1	0.0388741	0	0
ADAT1	ADAT1	0.00762782	1	0.146801	7.25034	8.23065
ADAT2	ADAT2	-0.274129	1	-0.468511	2.22451	1.6474
ADAT3	ADAT3	0.123333	1	0.881333	0.402004	0.77126
ADC	ADC	-1.41162	1	-2.21747	0.909404	0.191578
ADCK1	ADCK1	-0.0527361	1	-0.453522	1.72422	1.28782
ADCK2	ADCK2	0.270794	1	0.404311	11.0207	14.9576
ADCK3	ADCK3	-0.427886	1	-0.621579	6.0997	4.06182
ADCK4	ADCK4	-0.323766	1	-0.492308	8.97523	6.53884
ADCK5	ADCK5	1.3059	1	1.61425	1.76144	5.55368
ADCY1	ADCY1	1.66125	1	1.96698	0.258165	1.04018
ADCY10	ADCY10	0	1	-0.961126	0.0301447	0.013608
ADCY10P1	ADCY10P1	-0.673756	1	-1.15242	0.776632	0.355201
ADCY2	ADCY2	0	1	0.0388741	0	0
ADCY3	ADCY3	0.179483	1	0.267365	14.3224	17.6759
ADCY4	ADCY4	0	1	-0.546088	0.012551	0.0066101
ADCY5	ADCY5	0	1	-1.69809	0.0335791	0.00785987
ADCY6	ADCY6	0.521532	1	0.629216	5.594	8.87325
ADCY7	ADCY7	0.687213	1	0.80042	5.15795	9.21324
ADCY8	ADCY8	0	1	0.0388741	0	0
ADCY9	ADCY9	-1.42084	1	-1.58461	5.04241	1.72162
ADCYAP1	ADCYAP1	0	1	0.0388741	0	0
ADCYAP1R1	ADCYAP1R1	0	1	-0.961126	0.00355056	0
ADD1	ADD1	0.253345	1	0.322595	19.8644	25.4718
ADD2	ADD2	-1.07314	1	-1.80243	0.333892	0.0951641
ADD3	ADD3	1.04181	1	1.13885	8.74679	19.7546
ADD3-AS1	ADD3-AS1	0.193972	1	0.793762	0.857197	1.53685
ADGB	ADGB	0	1	-0.961126	0.00441387	0
ADH1A	ADH1A	0	1	-1.76848	0.0933798	0.0163931
ADH1B	ADH1B	0	1	0.0388741	0	0
ADH1C	ADH1C	0	1	0.77584	0.0265585	0.055949
ADH4	ADH4	0	1	0.0388741	0.0117963	0.0124253
ADH5	ADH5	-0.0492313	1	-0.114479	49.1556	46.5542
ADH6	ADH6	-0.443478	1	-2.01175	0.217451	0.049081
ADH7	ADH7	0	1	-2.76848	0.0584354	0
ADHFE1	ADHFE1	-1.45395	1	-2.84377	0.714515	0.0908323
ADI1	ADI1	0.943619	1	1.0472	21.6456	45.8781
ADIG	ADIG	0	1	-1.96113	0.0909543	0
ADIPOQ	ADIPOQ	0	1	0.0388741	0	0
ADIPOQ-AS1	ADIPOQ-AS1	0	1	0.0388741	0	0
ADIPOR1	ADIPOR1	-0.0862939	1	-0.16005	42.7782	39.254
ADIPOR2	ADIPOR2	-0.225937	1	-0.301729	26.0886	21.6996
ADIRF	ADIRF	3.9389	1	4.06761	24.144	415.645
ADK	ADK	0.855052	1	0.946374	19.6408	38.8151
ADM	ADM	1.82225	1	1.96659	10.6978	42.9172
ADM2	ADM2	-3.7694	1	-4.4951	2.27276	0.0978289
ADM5	ADM5	-1.51795	1	-1.9099	3.6587	0.989638
ADNP	ADNP	0.581544	1	0.637512	21.3103	33.9923
ADNP2	ADNP2	0.0123898	1	0.0942948	14.2704	15.6201
ADO	ADO	0	1	-0.0852599	11.171	10.7959
ADORA1	ADORA1	0	1	-1.01557	0.207937	0.101088
ADORA2A	ADORA2A	-0.438302	1	-1.4757	0.307897	0.108104
ADORA2A-AS1	ADORA2A-AS1	0	1	-1.54609	0.0682782	0.0196141
ADORA2B	ADORA2B	0.543881	1	0.654959	18.5397	29.938
ADORA3	ADORA3	0	1	0.0388741	0	0
ADPGK	ADPGK	0.152632	1	0.247425	19.6266	23.8896
ADPGK-AS1	ADPGK-AS1	0	1	-0.961126	0.282192	0.144115
ADPRH	ADPRH	1.40427	1	1.8005	0.545265	1.96343
ADPRHL1	ADPRHL1	-1.2879	1	-2.47897	0.664548	0.1129
ADPRHL2	ADPRHL2	0.559464	1	0.690458	14.689	24.3133
ADPRM	ADPRM	-0.651801	1	-0.927651	6.53597	3.51511
ADRA1A	ADRA1A	0	1	0.0388741	0	0
ADRA1B	ADRA1B	1.02279	1	2.46514	0.0724998	0.458191
ADRA1D	ADRA1D	0	1	0.676304	0.0700523	0.119904
ADRA2A	ADRA2A	0	1	-1.54609	0.0120552	0
ADRA2B	ADRA2B	-0.202981	1	-1.96113	0.131932	0.0292559
ADRA2C	ADRA2C	0	1	-2.54609	0.0596143	0
ADRB1	ADRB1	-0.227509	1	-0.883123	0.579137	0.317895
ADRB2	ADRB2	-0.0870094	1	-0.199688	22.0417	19.6765
ADRB3	ADRB3	0	1	0.0388741	0	0
ADRBK1	ADRBK1	0	1	0.0532294	14.9058	15.8576
ADRBK2	ADRBK2	0.371303	1	0.54912	1.54688	2.32182
ADRM1	ADRM1	0.51731	1	0.591415	54.1666	83.6877
ADSL	ADSL	0.269007	1	0.369615	29.7226	39.378
ADSS	ADSS	0.0124483	1	0.119288	16.0948	17.9251
ADSSL1	ADSSL1	-0.177288	1	-0.52986	2.47155	1.75133
ADTRP	ADTRP	-0.784397	1	-1.09701	4.46042	2.13074
AEBP1	AEBP1	0	1	-0.738734	0.0628474	0.0361081
AEBP2	AEBP2	0.0590389	1	0.196769	4.51462	5.3058
AEN	AEN	0.246164	1	0.346665	15.0513	19.6259
AES	AES	-0.568665	1	-0.634898	79.6828	52.6088
